label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Thelypodium sagittatum (Nutt. ex Torr. & A. Gray) Endl. ex Walp. ssp. sagittatum,Thelypodium sagittatum (Nutt. ex Torr. & A. Gray) Endl. ex Walp. ssp. sagittatum,Thelypodium sagittatum (Nutt. ex Torr. & A. Gray) Endl. ex Walp. ssp. sagittatum,Plantae Thelypodium Thelypodium sagittatum (Nutt. ex Torr. & A. Gray) Endl. ex Walp. ssp. sagittatum,FAILED_FORCED_INPUT
Thelypodium wrightii A. Gray,Thelypodium wrightii,Thelypodium wrightii A. Gray,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Thelypodium Thelypodium wrightii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thelypodium wrightii A. Gray ssp. oklahomense Al-Shehbaz,Thelypodium wrightii,Thelypodium wrightii A. Gray ssp. oklahomense Al-Shehbaz,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Thelypodium Thelypodium wrightii,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Thermopsis R. Br.,Thermopsis R. Br.,Thermopsis R. Br.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Thermopsis,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Thermopsis divaricarpa A. Nelson,Thermopsis rhombifolia,Thermopsis divaricarpa A. Nelson,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Thermopsis Thermopsis rhombifolia,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Thermopsis montana Nutt.,Thermopsis montana,Thermopsis montana Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Thermopsis Thermopsis montana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Thermopsis montana Nutt. var. montana,Thermopsis montana,Thermopsis montana Nutt. var. montana,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Thermopsis Thermopsis montana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson,Thermopsis rhombifolia,Thermopsis rhombifolia (Nutt. ex Pursh) Nutt. ex Richardson,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Thermopsis Thermopsis rhombifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thinopyrum intermedium (Host) Barkworth & D.R. Dewey,Thinopyrum intermedium,Thinopyrum intermedium (Host) Barkworth & D.R. Dewey,Plantae Tracheophyta Liliopsida Poales Poaceae Thinopyrum Thinopyrum intermedium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thinopyrum ponticum (Podp.) Z.-W. Liu & R.-C. Wang,Thinopyrum obtusiflorum,Thinopyrum ponticum (Podp.) Z.-W. Liu & R.-C. Wang,Plantae Tracheophyta Liliopsida Poales Poaceae Thinopyrum Thinopyrum obtusiflorum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Thinopyrum Á. Löve,Thinopyrum Á. Löve,Thinopyrum Á. Löve,Plantae Tracheophyta Liliopsida Poales Poaceae Thinopyrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thlaspi L.,Thlaspi L.,Thlaspi L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Thlaspi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Thlaspi arvense L.,Thlaspi arvense,Thlaspi arvense L.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Thlaspi Thlaspi arvense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thymophylla Lag.,Thymophylla Lag.,Thymophylla Lag.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Thymophylla,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Thymophylla aurea (A. Gray) Greene ex Britton,Thymophylla aurea,Thymophylla aurea (A. Gray) Greene ex Britton,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Thymophylla Thymophylla aurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Thymophylla aurea (A. Gray) Greene ex Britton var. aurea,Thymophylla aurea (A. Gray) Greene ex Britton var. aurea,Thymophylla aurea (A. Gray) Greene ex Britton var. aurea,Plantae Thymophylla Thymophylla aurea (A. Gray) Greene ex Britton var. aurea,FORCE_ACCEPTED
Thysanocarpus Hook.,Thysanocarpus Hook.,Thysanocarpus Hook.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Thysanocarpus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Thysanocarpus curvipes Hook.,Thysanocarpus curvipes,Thysanocarpus curvipes Hook.,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Thysanocarpus Thysanocarpus curvipes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tidestromia Standl.,Tidestromia Standl.,Tidestromia Standl.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Tidestromia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tidestromia lanuginosa (Nutt.) Standl.,Tidestromia lanuginosa,Tidestromia lanuginosa (Nutt.) Standl.,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Tidestromia Tidestromia lanuginosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Tiquilia Pers.,Tiquilia Pers.,Tiquilia Pers.,Plantae Tracheophyta Magnoliopsida Boraginales Ehretiaceae Tiquilia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tiquilia nuttallii (Hook.) A.T. Richardson,Tiquilia nuttallii,Tiquilia nuttallii (Hook.) A.T. Richardson,Plantae Tracheophyta Magnoliopsida Boraginales Ehretiaceae Tiquilia Tiquilia nuttallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tonestus A. Nelson,Tonestus A. Nelson,Tonestus A. Nelson,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tonestus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tonestus lyallii (A. Gray) A. Nelson,Tonestus lyallii,Tonestus lyallii (A. Gray) A. Nelson,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tonestus Tonestus lyallii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tonestus microcephalus (Cronquist) G.L. Nesom & D. Morgan,Lorandersonia microcephala,Tonestus microcephalus (Cronquist) G.L. Nesom & D. Morgan,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Lorandersonia Lorandersonia microcephala,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Tonestus pygmaeus (Torr. & A. Gray) A. Nelson,Tonestus pygmaeus,Tonestus pygmaeus (Torr. & A. Gray) A. Nelson,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tonestus Tonestus pygmaeus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Torreyochloa Church,Torreyochloa Church,Torreyochloa Church,Plantae Tracheophyta Liliopsida Poales Poaceae Torreyochloa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Torreyochloa pallida (Torr.) Church,Torreyochloa pallida,Torreyochloa pallida (Torr.) Church,Plantae Tracheophyta Liliopsida Poales Poaceae Torreyochloa Torreyochloa pallida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Torreyochloa pallida (Torr.) Church var. pauciflora (J. Presl) J.I. Davis,Torreyochloa pallida,Torreyochloa pallida (Torr.) Church var. pauciflora (J. Presl) J.I. Davis,Plantae Tracheophyta Liliopsida Poales Poaceae Torreyochloa Torreyochloa pallida,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia Hook.,Townsendia Hook.,Townsendia Hook.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Townsendia alpigena Piper,Townsendia montana,Townsendia alpigena Piper,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia montana,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Townsendia alpigena Piper var. alpigena,Townsendia alpigena Piper var. alpigena,Townsendia alpigena Piper var. alpigena,Plantae Townsendia Townsendia alpigena Piper var. alpigena,FORCE_ACCEPTED
Townsendia annua Beaman,Townsendia annua,Townsendia annua Beaman,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia annua,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia condensata Parry ex A. Gray,Townsendia condensata,Townsendia condensata Parry ex A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia condensata,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Townsendia condensata Parry ex A. Gray var. condensata,Townsendia condensata Parry ex A. Gray var. condensata,Townsendia condensata Parry ex A. Gray var. condensata,Plantae Townsendia Townsendia condensata Parry ex A. Gray var. condensata,FORCE_ACCEPTED
Townsendia eximia A. Gray,Townsendia eximia,Townsendia eximia A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia eximia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia exscapa (Richardson) Porter,Townsendia exscapa,Townsendia exscapa (Richardson) Porter,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia exscapa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia fendleri A. Gray,Townsendia fendleri,Townsendia fendleri A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia glabella A. Gray,Townsendia glabella,Townsendia glabella A. Gray,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia glabella,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia grandiflora Nutt.,Townsendia grandiflora,Townsendia grandiflora Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia grandiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia hookeri Beaman,Townsendia hookeri,Townsendia hookeri Beaman,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia hookeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia incana Nutt.,Townsendia incana,Townsendia incana Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia incana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia leptotes (A. Gray) Osterh.,Townsendia leptotes,Townsendia leptotes (A. Gray) Osterh.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia leptotes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Townsendia rothrockii A. Gray ex Rothr.,Townsendia rothrockii,Townsendia rothrockii A. Gray ex Rothr.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia rothrockii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Townsendia strigosa Nutt.,Townsendia strigosa,Townsendia strigosa Nutt.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia Townsendia strigosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Toxicodendron Mill.,Toxicodendron Mill.,Toxicodendron Mill.,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Toxicodendron,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Toxicodendron rydbergii (Small ex Rydb.) Greene,Toxicodendron rydbergii,Toxicodendron rydbergii (Small ex Rydb.) Greene,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Toxicodendron Toxicodendron rydbergii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tradescantia L.,Tradescantia L.,Tradescantia L.,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Tradescantia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tradescantia occidentalis (Britton) Smyth,Tradescantia occidentalis,Tradescantia occidentalis (Britton) Smyth,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Tradescantia Tradescantia occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Tradescantia occidentalis (Britton) Smyth var. occidentalis,Tradescantia occidentalis,Tradescantia occidentalis (Britton) Smyth var. occidentalis,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Tradescantia Tradescantia occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tradescantia occidentalis (Britton) Smyth var. scopulorum (Rose) E.S. Anderson & Woodson,Tradescantia occidentalis,Tradescantia occidentalis (Britton) Smyth var. scopulorum (Rose) E.S. Anderson & Woodson,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Tradescantia Tradescantia occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tragia L.,Tragia L.,Tragia L.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Tragia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tragia ramosa Torr.,Tragia ramosa,Tragia ramosa Torr.,Plantae Tracheophyta Magnoliopsida Malpighiales Euphorbiaceae Tragia Tragia ramosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tragopogon L.,Tragopogon L.,Tragopogon L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Tragopogon dubius Scop.,Tragopogon dubius,Tragopogon dubius Scop.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon Tragopogon dubius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Tragopogon porrifolius L.,Tragopogon porrifolius,Tragopogon porrifolius L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon Tragopogon porrifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Tragopogon pratensis L.,Tragopogon pratensis,Tragopogon pratensis L.,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon Tragopogon pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trautvetteria Fisch. & C.A. Mey.,Trautvetteria Fisch. & C.A. Mey.,Trautvetteria Fisch. & C.A. Mey.,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Trautvetteria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trautvetteria caroliniensis (Walter) Vail,Trautvetteria carolinensis,Trautvetteria caroliniensis (Walter) Vail,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Trautvetteria Trautvetteria carolinensis,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Trautvetteria caroliniensis (Walter) Vail var. occidentalis (A. Gray) C.L. Hitchc.,Trautvetteria caroliniensis (Walter) Vail var. occidentalis (A. Gray) C.L. Hitchc.,Trautvetteria caroliniensis (Walter) Vail var. occidentalis (A. Gray) C.L. Hitchc.,Plantae Trautvetteria Trautvetteria caroliniensis (Walter) Vail var. occidentalis (A. Gray) C.L. Hitchc.,FORCE_ACCEPTED
Trianthema L.,Trianthema L.,Trianthema L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Aizoaceae Trianthema,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trianthema portulacastrum L.,Trianthema portulacastrum,Trianthema portulacastrum L.,Plantae Tracheophyta Magnoliopsida Caryophyllales Aizoaceae Trianthema Trianthema portulacastrum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Tribulus L.,Tribulus L.,Tribulus L.,Plantae Tracheophyta Magnoliopsida Zygophyllales Zygophyllaceae Tribulus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Tribulus terrestris L.,Tribulus terrestris,Tribulus terrestris L.,Plantae Tracheophyta Magnoliopsida Zygophyllales Zygophyllaceae Tribulus Tribulus terrestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Trichophorum Pers.,Trichophorum Pers.,Trichophorum Pers.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Trichophorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trichophorum cespitosum (L.) Hartm.,Trichophorum cespitosum,Trichophorum cespitosum (L.) Hartm.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Trichophorum Trichophorum cespitosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Trichophorum pumilum (Vahl) Schinz & Thell.,Trichophorum pumilum,Trichophorum pumilum (Vahl) Schinz & Thell.,Plantae Tracheophyta Liliopsida Poales Cyperaceae Trichophorum Trichophorum pumilum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trichostomum Bruch,Trichostomum Bruch,Trichostomum Bruch,Plantae Bryophyta Bryopsida Pottiales Pottiaceae Trichostomum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Tridens Roem. & Schult.,Tridens Roem. & Schult.,Tridens Roem. & Schult.,Plantae Tracheophyta Liliopsida Poales Poaceae Tridens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Tridens muticus (Torr.) Nash,Tridentopsis mutica,Tridens muticus (Torr.) Nash,Plantae Tracheophyta Liliopsida Poales Poaceae Tridentopsis Tridentopsis mutica,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Tridens muticus (Torr.) Nash var. elongatus (Buckley) Shinners,Tridens muticus (Torr.) Nash var. elongatus (Buckley) Shinners,Tridens muticus (Torr.) Nash var. elongatus (Buckley) Shinners,Plantae Tridens Tridens muticus (Torr.) Nash var. elongatus (Buckley) Shinners,FORCE_ACCEPTED
Trifolium L.,Trifolium L.,Trifolium L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium,MULTI_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_HOMONYM
Trifolium andinum Nutt.,Trifolium andinum,Trifolium andinum Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium andinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Trifolium andinum Nutt. var. andinum,Trifolium andinum,Trifolium andinum Nutt. var. andinum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium andinum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium attenuatum Greene,Trifolium attenuatum,Trifolium attenuatum Greene,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium attenuatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium brandegeei S. Watson,Trifolium brandegeei,Trifolium brandegeei S. Watson,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium brandegeei,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium dasyphyllum Torr. & A. Gray,Trifolium dasyphyllum,Trifolium dasyphyllum Torr. & A. Gray,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium dasyphyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium dasyphyllum Torr. & A. Gray ssp. dasyphyllum,Trifolium dasyphyllum,Trifolium dasyphyllum Torr. & A. Gray ssp. dasyphyllum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium dasyphyllum,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Trifolium fragiferum L.,Trifolium fragiferum,Trifolium fragiferum L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium fragiferum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium gymnocarpon Nutt.,Trifolium gymnocarpon,Trifolium gymnocarpon Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium gymnocarpon,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Trifolium gymnocarpon Nutt. ssp. gymnocarpon,Trifolium gymnocarpon,Trifolium gymnocarpon Nutt. ssp. gymnocarpon,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium gymnocarpon,PARTIAL_EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_DISAMBIGUATED
Trifolium gymnocarpon Nutt. ssp. plummerae (S. Watson) J.M. Gillett,Trifolium gymnocarpon,Trifolium gymnocarpon Nutt. ssp. plummerae (S. Watson) J.M. Gillett,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium gymnocarpon,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Trifolium hybridum L.,Trifolium hybridum,Trifolium hybridum L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium hybridum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Trifolium kingii S. Watson,Trifolium kingii,Trifolium kingii S. Watson,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium kingii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium kingii S. Watson ssp. kingii,Trifolium kingii,Trifolium kingii S. Watson ssp. kingii,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium kingii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Trifolium longipes Nutt.,Trifolium longipes,Trifolium longipes Nutt.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium longipes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Trifolium longipes Nutt. ssp. pygmaeum (A. Gray) J.M. Gillett,Trifolium longipes,Trifolium longipes Nutt. ssp. pygmaeum (A. Gray) J.M. Gillett,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium longipes,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Trifolium longipes Nutt. ssp. reflexum (A. Nelson) J.M. Gillett,Trifolium longipes,Trifolium longipes Nutt. ssp. reflexum (A. Nelson) J.M. Gillett,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium longipes,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Trifolium mucronatum Willd. ex Spreng.,Trifolium mucronatum,Trifolium mucronatum Willd. ex Spreng.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium mucronatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Trifolium mucronatum Willd. ex Spreng. ssp. lacerum (Greene) J.M. Gillett,Trifolium mucronatum Willd. ex Spreng. ssp. lacerum (Greene) J.M. Gillett,Trifolium mucronatum Willd. ex Spreng. ssp. lacerum (Greene) J.M. Gillett,Plantae Trifolium Trifolium mucronatum Willd. ex Spreng. ssp. lacerum (Greene) J.M. Gillett,FORCE_ACCEPTED
Trifolium nanum Torr.,Trifolium nanum,Trifolium nanum Torr.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium nanum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium parryi A. Gray,Trifolium parryi,Trifolium parryi A. Gray,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium parryi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium parryi A. Gray ssp. parryi,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium parryi,EXACT_MATCH_PRIMARY_SOURCE_MULT_ACCEPTED
Trifolium parryi A. Gray ssp. salictorum (Greene ex Rydb.) J.M. Gillett,Trifolium parryi,Trifolium parryi A. Gray ssp. salictorum (Greene ex Rydb.) J.M. Gillett,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium parryi,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium pratense L.,Trifolium pratense,Trifolium pratense L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium pratense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trifolium repens L.,Trifolium repens,Trifolium repens L.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Trifolium wormskioldii Lehm.,Trifolium wormskioldii,Trifolium wormskioldii Lehm.,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium Trifolium wormskioldii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Triglochin L.,Triglochin L.,Triglochin L.,Plantae Tracheophyta Liliopsida Alismatales Juncaginaceae Triglochin,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Triglochin maritima L.,Triglochin maritima,Triglochin maritima L.,Plantae Tracheophyta Liliopsida Alismatales Juncaginaceae Triglochin Triglochin maritima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Triglochin palustris L.,Triglochin palustris,Triglochin palustris L.,Plantae Tracheophyta Liliopsida Alismatales Juncaginaceae Triglochin Triglochin palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AUTHOR_DISAMBIGUATION
Trillium L.,Trillium L.,Trillium L.,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Trillium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trillium ovatum Pursh,Trillium ovatum,Trillium ovatum Pursh,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Trillium Trillium ovatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_SIMPLE
Trillium ovatum Pursh ssp. ovatum,Trillium ovatum,Trillium ovatum Pursh ssp. ovatum,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Trillium Trillium ovatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
