label,resolved_labels,resolved_scientific_names,resolved_taxonomic_labels,taxonopy_resolution_statuses
Sorghum bicolor,Sorghum bicolor,Sorghum bicolor,Plantae Tracheophyta Liliopsida Poales Poaceae Sorghum bicolor,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sorghum halepense,Sorghum halepense,Sorghum halepense,Plantae Tracheophyta Liliopsida Poales Poaceae Sorghum halepense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Sparganium angustifolium,Sparganium angustifolium,Sparganium angustifolium,Plantae Tracheophyta Liliopsida Poales Typhaceae Sparganium angustifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Sparganium emersum,Sparganium emersum,Sparganium emersum,Plantae Tracheophyta Liliopsida Poales Typhaceae Sparganium emersum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Sparganium eurycarpum,Sparganium eurycarpum,Sparganium eurycarpum,Plantae Tracheophyta Liliopsida Poales Typhaceae Sparganium eurycarpum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Spartina gracilis,Sporobolus hookerianus,Spartina gracilis,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus hookerianus,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Spartina pectinata,Sporobolus michauxianus,Spartina pectinata,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus michauxianus,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Spergularia marina,Spergularia marina,Spergularia marina,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Spergularia marina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Spergularia media,Spergularia media,Spergularia media,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Spergularia media,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Sphaeralcea coccinea,Sphaeralcea coccinea,Sphaeralcea coccinea,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Sphaeralcea coccinea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Sphaerophysa salsula,Sphaerophysa salsula,Sphaerophysa salsula,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Sphaerophysa salsula,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Sphenopholis intermedia,Sphenopholis intermedia,Sphenopholis intermedia,Plantae Tracheophyta Liliopsida Poales Poaceae Sphenopholis intermedia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Sphenopholis obtusata,Sphenopholis obtusata,Sphenopholis obtusata,Plantae Tracheophyta Liliopsida Poales Poaceae Sphenopholis obtusata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Spiranthes diluvialis,Spiranthes diluvialis,Spiranthes diluvialis,Plantae Tracheophyta Liliopsida Asparagales Orchidaceae Spiranthes diluvialis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Sporobolus airoides,Sporobolus airoides,Sporobolus airoides,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus airoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Sporobolus compositus,Sporobolus compositus,Sporobolus compositus,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus compositus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Sporobolus cryptandrus,Sporobolus cryptandrus,Sporobolus cryptandrus,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus cryptandrus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Sporobolus neglectus,Sporobolus neglectus,Sporobolus neglectus,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus neglectus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Sporobolus texanus,Sporobolus texanus,Sporobolus texanus,Plantae Tracheophyta Liliopsida Poales Poaceae Sporobolus texanus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Stachys pilosa,Stachys pilosa,Stachys pilosa,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Stachys pilosa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Stanleya pinnata,Stanleya pinnata,Stanleya pinnata,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Stanleya pinnata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Stellaria graminea,Stellaria graminea,Stellaria graminea,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Stellaria graminea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Stellaria longifolia,Stellaria longifolia,Stellaria longifolia,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Stellaria longifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Stellaria media,Stellaria media,Stellaria media,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Stellaria media,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Stenotus acaulis,Stenotus acaulis,Stenotus acaulis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Stenotus acaulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Stenotus armerioides,Stenotus armerioides,Stenotus armerioides,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Stenotus armerioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Stephanomeria pauciflora,Stephanomeria pauciflora,Stephanomeria pauciflora,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Stephanomeria pauciflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Stephanomeria runcinata,Stephanomeria runcinata,Stephanomeria runcinata,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Stephanomeria runcinata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Stephanomeria tenuifolia,Stephanomeria tenuifolia,Stephanomeria tenuifolia,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Stephanomeria tenuifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Strigosella africana,Strigosella africana,Strigosella africana,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Strigosella africana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Strophostyles leiosperma,Strophostyles leiosperma,Strophostyles leiosperma,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Strophostyles leiosperma,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Stuckenia filiformis,Stuckenia filiformis,Stuckenia filiformis,Plantae Tracheophyta Liliopsida Alismatales Potamogetonaceae Stuckenia filiformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Stuckenia pectinata,Stuckenia pectinata,Stuckenia pectinata,Plantae Tracheophyta Liliopsida Alismatales Potamogetonaceae Stuckenia pectinata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Suaeda calceoliformis,Suaeda calceoliformis,Suaeda calceoliformis,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Suaeda calceoliformis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Suaeda occidentalis,Suaeda occidentalis,Suaeda occidentalis,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Suaeda occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Suckleya suckleyana,Suckleya suckleyana,Suckleya suckleyana,Plantae Tracheophyta Magnoliopsida Caryophyllales Amaranthaceae Suckleya suckleyana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphoricarpos albus,Symphoricarpos albus,Symphoricarpos albus,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Symphoricarpos albus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Symphoricarpos occidentalis,Symphoricarpos occidentalis,Symphoricarpos occidentalis,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Symphoricarpos occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphoricarpos orbiculatus,Symphoricarpos orbiculatus,Symphoricarpos orbiculatus,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Symphoricarpos orbiculatus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphyotrichum ascendens,Symphyotrichum ascendens,Symphyotrichum ascendens,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum ascendens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphyotrichum ciliatum,Symphyotrichum ciliatum,Symphyotrichum ciliatum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum ciliatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphyotrichum ericoides,Symphyotrichum ericoides,Symphyotrichum ericoides,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum ericoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphyotrichum falcatum,Symphyotrichum falcatum,Symphyotrichum falcatum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum falcatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphyotrichum frondosum,Symphyotrichum frondosum,Symphyotrichum frondosum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum frondosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphyotrichum laeve,Symphyotrichum laeve,Symphyotrichum laeve,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum laeve,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Symphyotrichum lanceolatum,Symphyotrichum lanceolatum,Symphyotrichum lanceolatum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum lanceolatum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphyotrichum novae-angliae,Symphyotrichum novae-angliae,Symphyotrichum novae-angliae,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum novae-angliae,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphyotrichum porteri,Symphyotrichum porteri,Symphyotrichum porteri,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum porteri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Symphyotrichum praealtum,Symphyotrichum praealtum,Symphyotrichum praealtum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Symphyotrichum praealtum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Tagetes patula,Tagetes erecta,Tagetes patula,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tagetes erecta,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Tamarix chinensis,Tamarix chinensis,Tamarix chinensis,Plantae Tracheophyta Magnoliopsida Caryophyllales Tamaricaceae Tamarix chinensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Tanacetum balsamita,Tanacetum balsamita,Tanacetum balsamita,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tanacetum balsamita,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Tanacetum vulgare,Tanacetum vulgare,Tanacetum vulgare,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tanacetum vulgare,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Taraxacum eriophorum,Taraxacum ceratophorum,Taraxacum eriophorum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Taraxacum ceratophorum,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Taraxacum erythrospermum,Taraxacum erythrospermum,Taraxacum erythrospermum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Taraxacum erythrospermum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Taraxacum officinale,Taraxacum officinale,Taraxacum officinale,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Taraxacum officinale,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Tetradymia canescens,Tetradymia canescens,Tetradymia canescens,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tetradymia canescens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Tetraneuris acaulis,Tetraneuris acaulis,Tetraneuris acaulis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tetraneuris acaulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Teucrium canadense,Teucrium canadense,Teucrium canadense,Plantae Tracheophyta Magnoliopsida Lamiales Lamiaceae Teucrium canadense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Thalictrum dasycarpum,Thalictrum dasycarpum,Thalictrum dasycarpum,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Thalictrum dasycarpum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Thalictrum fendleri,Thalictrum fendleri,Thalictrum fendleri,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Thalictrum fendleri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Thalictrum revolutum,Thalictrum revolutum,Thalictrum revolutum,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Thalictrum revolutum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Thalictrum sparsiflorum,Thalictrum sparsiflorum,Thalictrum sparsiflorum,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Thalictrum sparsiflorum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Thalictrum venulosum,Thalictrum venulosum,Thalictrum venulosum,Plantae Tracheophyta Magnoliopsida Ranunculales Ranunculaceae Thalictrum venulosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Thelesperma filifolium,Thelesperma filifolium,Thelesperma filifolium,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Thelesperma filifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Thelesperma megapotamicum,Thelesperma megapotamicum,Thelesperma megapotamicum,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Thelesperma megapotamicum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Thelypodium integrifolium,Thelypodium integrifolium,Thelypodium integrifolium,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Thelypodium integrifolium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Thermopsis divaricarpa,Thermopsis rhombifolia,Thermopsis divaricarpa,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Thermopsis rhombifolia,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Thinopyrum intermedium,Thinopyrum intermedium,Thinopyrum intermedium,Plantae Tracheophyta Liliopsida Poales Poaceae Thinopyrum intermedium,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Thinopyrum ponticum,Thinopyrum obtusiflorum,Thinopyrum ponticum,Plantae Tracheophyta Liliopsida Poales Poaceae Thinopyrum obtusiflorum,MULTI_EXACT_MATCH_PRIMARY_SOURCE_SYNONYMS_INFRASPECIFIC_SCORE
Thlaspi arvense,Thlaspi arvense,Thlaspi arvense,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Thlaspi arvense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Tilia americana,Tilia americana,Tilia americana,Plantae Tracheophyta Magnoliopsida Malvales Malvaceae Tilia americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Townsendia exscapa,Townsendia exscapa,Townsendia exscapa,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia exscapa,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Townsendia grandiflora,Townsendia grandiflora,Townsendia grandiflora,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia grandiflora,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Townsendia hookeri,Townsendia hookeri,Townsendia hookeri,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Townsendia hookeri,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Toxicodendron rydbergii,Toxicodendron rydbergii,Toxicodendron rydbergii,Plantae Tracheophyta Magnoliopsida Sapindales Anacardiaceae Toxicodendron rydbergii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Toxicoscordion venenosum,Toxicoscordion venenosum,Toxicoscordion venenosum,Plantae Tracheophyta Liliopsida Liliales Melanthiaceae Toxicoscordion venenosum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Tradescantia occidentalis,Tradescantia occidentalis,Tradescantia occidentalis,Plantae Tracheophyta Liliopsida Commelinales Commelinaceae Tradescantia occidentalis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Tragopogon dubius,Tragopogon dubius,Tragopogon dubius,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon dubius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Tragopogon porrifolius,Tragopogon porrifolius,Tragopogon porrifolius,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon porrifolius,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Tragopogon pratensis,Tragopogon pratensis,Tragopogon pratensis,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Tragopogon pratensis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Tribulus terrestris,Tribulus terrestris,Tribulus terrestris,Plantae Tracheophyta Magnoliopsida Zygophyllales Zygophyllaceae Tribulus terrestris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Trifolium dasyphyllum,Trifolium dasyphyllum,Trifolium dasyphyllum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium dasyphyllum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Trifolium fragiferum,Trifolium fragiferum,Trifolium fragiferum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium fragiferum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Trifolium hybridum,Trifolium hybridum,Trifolium hybridum,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium hybridum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Trifolium pratense,Trifolium pratense,Trifolium pratense,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium pratense,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Trifolium repens,Trifolium repens,Trifolium repens,Plantae Tracheophyta Magnoliopsida Fabales Fabaceae Trifolium repens,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Triglochin maritima,Triglochin maritima,Triglochin maritima,Plantae Tracheophyta Liliopsida Alismatales Juncaginaceae Triglochin maritima,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Triglochin palustris,Triglochin palustris,Triglochin palustris,Plantae Tracheophyta Liliopsida Alismatales Juncaginaceae Triglochin palustris,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Triodanis perfoliata,Triodanis perfoliata,Triodanis perfoliata,Plantae Tracheophyta Magnoliopsida Asterales Campanulaceae Triodanis perfoliata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Triplasis purpurea,Triplasis purpurea,Triplasis purpurea,Plantae Tracheophyta Liliopsida Poales Poaceae Triplasis purpurea,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Tripterocalyx micranthus,Tripterocalyx micranthus,Tripterocalyx micranthus,Plantae Tracheophyta Magnoliopsida Caryophyllales Nyctaginaceae Tripterocalyx micranthus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Trisetum spicatum,Koeleria spicata,Trisetum spicatum,Plantae Tracheophyta Liliopsida Poales Poaceae Koeleria spicata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Triticum aestivum,Triticum aestivum,Triticum aestivum,Plantae Tracheophyta Liliopsida Poales Poaceae Triticum aestivum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Triticum durum,Triticum durum,Triticum durum,Plantae Tracheophyta Liliopsida Poales Poaceae Triticum durum,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Turritis glabra,Turritis glabra,Turritis glabra,Plantae Tracheophyta Magnoliopsida Brassicales Brassicaceae Turritis glabra,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Typha angustifolia,Typha angustifolia,Typha angustifolia,Plantae Tracheophyta Liliopsida Poales Typhaceae Typha angustifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Typha latifolia,Typha latifolia,Typha latifolia,Plantae Tracheophyta Liliopsida Poales Typhaceae Typha latifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Ulmus americana,Ulmus americana,Ulmus americana,Plantae Tracheophyta Magnoliopsida Rosales Ulmaceae Ulmus americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Ulmus pumila,Ulmus pumila,Ulmus pumila,Plantae Tracheophyta Magnoliopsida Rosales Ulmaceae Ulmus pumila,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Urtica dioica,Urtica dioica,Urtica dioica,Plantae Tracheophyta Magnoliopsida Rosales Urticaceae Urtica dioica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Vaccaria hispanica,Gypsophila vaccaria,Vaccaria hispanica,Plantae Tracheophyta Magnoliopsida Caryophyllales Caryophyllaceae Gypsophila vaccaria,EXACT_MATCH_PRIMARY_SOURCE_SYNONYM_SIMPLE
Valeriana edulis,Valeriana edulis,Valeriana edulis,Plantae Tracheophyta Magnoliopsida Dipsacales Caprifoliaceae Valeriana edulis,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Verbascum blattaria,Verbascum blattaria,Verbascum blattaria,Plantae Tracheophyta Magnoliopsida Lamiales Scrophulariaceae Verbascum blattaria,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Verbascum phlomoides,Verbascum phlomoides,Verbascum phlomoides,Plantae Tracheophyta Magnoliopsida Lamiales Scrophulariaceae Verbascum phlomoides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Verbascum thapsus,Verbascum thapsus,Verbascum thapsus,Plantae Tracheophyta Magnoliopsida Lamiales Scrophulariaceae Verbascum thapsus,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
Verbena bracteata,Verbena bracteata,Verbena bracteata,Plantae Tracheophyta Magnoliopsida Lamiales Verbenaceae Verbena bracteata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Verbena hastata,Verbena hastata,Verbena hastata,Plantae Tracheophyta Magnoliopsida Lamiales Verbenaceae Verbena hastata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Verbena macdougalii,Verbena macdougalii,Verbena macdougalii,Plantae Tracheophyta Magnoliopsida Lamiales Verbenaceae Verbena macdougalii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Verbena stricta,Verbena stricta,Verbena stricta,Plantae Tracheophyta Magnoliopsida Lamiales Verbenaceae Verbena stricta,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Verbesina encelioides,Verbesina encelioides,Verbesina encelioides,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Verbesina encelioides,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Vernonia baldwinii,Vernonia baldwinii,Vernonia baldwinii,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Vernonia baldwinii,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Vernonia fasciculata,Vernonia fasciculata,Vernonia fasciculata,Plantae Tracheophyta Magnoliopsida Asterales Asteraceae Vernonia fasciculata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Veronica americana,Veronica americana,Veronica americana,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica americana,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Veronica anagallis-aquatica,Veronica anagallis-aquatica,Veronica anagallis-aquatica,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica anagallis-aquatica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Veronica peregrina,Veronica peregrina,Veronica peregrina,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica peregrina,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_AMONG_SYNONYMS_SIMPLE
Veronica persica,Veronica persica,Veronica persica,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica persica,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Veronica scutellata,Veronica scutellata,Veronica scutellata,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica scutellata,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED
Veronica serpyllifolia,Veronica serpyllifolia,Veronica serpyllifolia,Plantae Tracheophyta Magnoliopsida Lamiales Plantaginaceae Veronica serpyllifolia,EXACT_MATCH_PRIMARY_SOURCE_ACCEPTED_MULTI_RESULT_DISAMBIGUATION
